label	text
11	一种嵌入式裁床控制器的实时轮廓误差补偿方法<sep>一种嵌入式裁床控制器的实时轮廓误差补偿方法<sep>包括如下步骤：通过编码器反馈的当前位置和期望位置之间的偏差，得到x轴和y轴的直接位置误差e和e，根据当前速度和期望速度之间的偏差，在一个插补周期t内积分得到间接位置误差e'和e'。根据轮廓误差模型，计算直接轮廓误差ε＝‑ce+ce，和间接轮廓误差ε＝‑ce'+ce'，取e’＝max{ε,ε}。基于该实时轮廓误差估计器，使用变增益交叉耦合pid控制器，对最大轮廓误差e'实时补偿<sep>本发明可应用于任意非线性轨迹的裁剪，计算最大实时轮廓误差速度快、效率高，对非线性轨迹的轮廓控制适应性好、精度高
11	一种拼装机机械臂控制方法、装置及设备<sep>本申请公开了一种拼装机机械臂控制方法<sep>该拼装机机械臂控制方法对拼装机机械臂的大角度旋转关节的运动空间进行了区域划分，并设立了各区域的迭代初值，由此，当迭代运算出现不收敛时，用其它区域的迭代初值替换当前迭代初值继续进行迭代运算，使得逆运动学计算能够正确收敛，有效提高了逆运动学求解的可靠性，同时保证了运算的实时性；进一步，在迭代之后即可获得大角度旋转关节的角度，完成对大角度旋转关节的逆运动学求解，从而实现对拼装机机械臂的有效控制，提高拼装机的作业效率<sep>本申请还公开了一种拼装机机械臂控制装置以及设备，均具有上述有益效果
11	一种轴承磨损程度检测维护装置<sep>本发明涉及一种轴承磨损程度检测维护装置<sep>包括主体和活动齿，所述主体的内部顶端右侧设置有第一液压杆，且第一液压杆的底部安置有第一操作箱，所述第一操作箱的内侧下方设置有第一转轴，且第一转轴的底部连接有打磨头，本发明的有益效果是：本发明通过对第一液压杆、第二液压杆、分隔板和主体的设置，且第一液压杆的形状与第二液压杆的形状相吻合，通过第一液压杆与第二液压杆分别带动其底部的维护组件及检测组件对轴承的磨损程度进行维护、检测工作，使得装置能够快速的对轴承完成检测、维护工作，一气呵成<sep>不需要通过人工对轴承的磨损程度进行观察或通过多个独立工作的检测装置及维护装置进行分步工作
11	一种数控金属切削机床<sep>本发明公开了一种数控金属切削机床<sep>包括底座和第一箱体，所述底座的上表面左右固接有第一箱体，左右所述第一箱体的内部安装有升降装置<sep>该数控金属切削机床，通过第一把手带动第一转轴进行转动，第一转轴带动第二斜齿轮进行转动，通过第二斜齿轮带动第一斜齿轮进行转动，第一斜齿轮带动螺纹杆进行转动，从而使螺纹杆带动第一横板进行移动，解决了现有技术需要垫高工件在进行切削，浪费时间的问题，通过第二把手带动圆盘进行转动，圆盘带动第一竖杆进行移动，使第一竖杆带动弧形块进行移动，通过螺栓使板材进行固定，解决了现有技术不能对需要切削的工件进行有效的固定，容易影响切割质量的问题
11	液压控制系统以及相应的移动式工作设备<sep>液压控制系统包括：固定流量泵<sep>具有变量泵出口和流量控制口的变量泵；被优先供油的第一液压执行器，其具有进油口和反馈口；至少一个第二液压执行器，其包括有进油口的主控阀；具有入口、第一和第二出口的优先阀，入口与第一出口始终连通，变量泵出口与入口液压耦合，第一出口与第一液压执行器的进油口液压耦合，第二出口和固定流量泵的出口均与主控阀进油口液压耦合；具有第一、第二入口和出口的梭阀，第一入口液压耦合于反馈口，梭阀的出口液压耦合于流量控制口；控制阀，其连接于第二入口与变量泵出口之间且适于在第二液压执行器被操作时连通变量泵出口与第二入口、在第二液压执行器未被操作时使第二入口与油箱连通<sep>系统结构简单、高效可靠
11	一种无人智能电磁起吊井盖装置<sep>一种无人智能电磁起吊井盖装置<sep>涉及市政作业用设备技术领域，在底架上设有支撑架，支撑架上设有顶架，顶架上设有第二轨道，第二轨道上设有滑块，滑块上设有第一轨道，第一轨道上设有升吊装置，升吊装置由滚轴、传动带、小轮、第二电机、气罐和固定板构成，在固定板上设有滚轴、传动带、第二电机、气罐和小轮，固定板的顶部面上设有滚轴、传动带、气罐和第二电机，在滚轴上设有吊索，吊索内设有进气管，吊索一端与滚轴相连接，吊索另一端设有拉环，拉环上设有拉链，拉链上设有固定块，固定块上设有电磁吸盘<sep>本实用新型实用性强，使用起来非常的方便，不但能够快速的将井盖提升或放下，而且极大的节省了工作人员的体力，提升了工作效率。
11	一种激光双摆轴加工头的光束偏转自补偿系统及其方法<sep>本发明涉及一种激光双摆轴加工头的光束偏转自补偿系统及其方法<sep>该系统包括λ/2波片、偏振分光棱镜、λ/4波片以及平面反射镜；外部激光器发射的激光光束依次经λ/2波片、激光双摆轴加工头中第一旋转轴后被偏振分光棱镜反射；偏振分光棱镜产生的反射光经由λ/4波片后被平面反射镜再次反射，平面反射镜产生的反射光经由λ/4波片后穿过激光双摆轴加工头中第二旋转轴向外水平出射<sep>通过本发明使得激光双摆轴加工头即便受到机械振动、端/轴向跳动以及结构件装配误差等因素的影响，出射光束依然可以水平出射，大大提升了激光双摆轴加工头在加工过程中激光焦点位置的精准度
11	一种激光辅助加工内孔的刀具及调整激光入射角度的方法<sep>本发明公开了一种激光辅助加工内孔的刀具<sep>包括刀头、刀杆、第一模块、第二模块和第三模块，刀头设置于刀杆首端，刀杆尾端设置有第一安装槽，刀杆首端设置有互通的第二安装槽和第三安装槽，第一安装槽和第二安装槽之间还设置有一使二者互通的第一通孔；第一模块设置于第一安装槽内，第二模块设置于第二安装槽内，第三模块设置于第三安装槽内；第一模块、第二模块和第三模块内集成凸透镜和两个凹透镜，对入射激光进行聚光和反射，各个模块设置到刀杆内部，使激光器不受限于内孔加工空间的局限性<sep>本发明还公开了一种调整激光入射角度的方法，对各个模块内的透镜进行角度调整，实现对工件内孔中的激光入射位置的灵活调整。
11	一种多功能遥控智能铲运机<sep>一种多功能遥控智能铲运机<sep>涉及井下物料铲运设备技术领域，包括机架，所述机架底部安装有行走总成，所述机架前端固定有铲板，所述铲板内安装有星轮耙爪总成，铲板后端固定有运输槽，所述运输槽内安装有刮板输送装置，所述机架后部固定有带式输送装置安装架，所述带式输送装置安装架上沿机架的横向安装有带式输送装置，所述带式输送装置的输送带的一端位于运输槽的出料口下方，另一端延伸至机架的一侧，所述带式输送装置安装架上固定有用于牵拉矿车的矿车牵拉装置，这种多功能遥控智能铲运机能够对井下物料、淤泥进行机械铲运<sep>从而降低人工劳动强度
11	一种用于机器人高性能伺服控制驱动的方法<sep>本发明一种用于机器人高性能伺服控制驱动的方法<sep>在主控单元增加了死区控制算法，修正了之前直线插补的缺陷，提高了死区补偿的精度，降低了执行机构电流的畸形率，有利于机器人的平滑控制<sep>其可以在机器人运动或者工作阶段，保证其各个轴的通讯的实时性，以及保证通讯的可靠性，同时加入了高可靠的死区补偿算法，减小了执行机构的电流畸形，保证系统控制驱动的平稳进行，机器人的稳定工作。
11	一种避免干涉和颤振的多轴数控加工球头刀轴矢量规划方法<sep>一种避免干涉和颤振的球头刀多轴数控加工刀轴矢量规划方法<sep>其特征是首先根据刀具与工件表面离散点间的空间位置关系建立各刀触点处的无干涉刀轴空间。然后沿每一个无干涉刀轴方向离散球头刀刀刃，构建切削稳定性叶瓣图。再根据切削稳定性叶瓣图，结合转速和切深判断当前无干涉刀轴是否引起颤振，进而从无干涉刀轴空间中剔除颤振刀轴，得到各刀触点处既无干涉又无颤振的刀轴空间。最后，在此刀轴空间内搜索刀具运动的最小扫掠面以及相邻刀触点间角速度的最小方差，生成光顺刀轴<sep>本发明通用性强，可在多轴加工中同时避免干涉和颤振，保证加工过程的可靠与稳定，提高加工表面质量
11	一种旋切机的自动化供应装置<sep>本发明的旋切机的自动化供应装置<sep>供料动力电机驱动供料动力齿轮带动供料动力链条运转，供料动力链条带动各供料驱动单元的供料驱动齿轮同步转动，各供料驱动齿轮带动各第二供料驱动轮转动，供料突出轮的周面沿着相应的供料定位凹槽转动，在供料突出轮的周面沿着相应的供料定位凹槽转动的过程中，第一供料驱动轮依靠相应供料定位凹槽与供料突出轮周面的配合限位而保持静止，当第二供料驱动轮的供料拨动凸块与相应供料条形槽的供料开口相对应，且供料摆动凹槽与供料突出部相对应时，随着第二供料驱动轮继续转动，供料拨动凸块由相应的供料开口滑入供料条形槽中<sep>同时拨动供料突出部依靠供料摆动凹槽摆动
11	一种灭火器罐体的自动化分步焊接设备<sep>一种灭火器罐体的自动化分步焊接设备<sep>由焊接滑台、焊枪支架和封底夹具、封头夹具组成，其特征在于，所述的焊接滑台上有导轨，导轨上安装罐体夹具，所述罐体夹具夹住并托举罐体沿着导轨水平移动，所述封底夹具安装在导轨上，位于罐体左侧，所述封头夹具安装在导轨上，位于罐体右侧，所述焊枪支架在焊接滑台的上方，焊枪固定安装在焊枪支架上，焊枪头正对所述导轨，所述罐体夹具内侧呈圆弧形，内侧壁上安装有若干滚珠，所述内壁上还安装有转轴<sep>所述转轴上有摩擦轮
11	激光切割控制系统及控制方法<sep>本发明涉及一种激光切割控制系统及控制方法<sep>该激光切割控制系统包括：运动控制卡和伺服驱动模块，所述运动控制卡和所述伺服驱动模块分别包括网络单元，其中：所述运动控制卡用于获取从当前位置到开始切割目标位置的运动控制信息，并通过所述运动控制卡的网络单元将所述运动控制信息发送给所述伺服驱动模块；所述伺服驱动模块根据所述运动控制信息和电机运行反馈信息，控制电机的运转，在到达所述开始切割目标位置时控制输出激光切割信号<sep>本发明的运动控制卡通过网络单元控制伺服驱动模块，省掉了传统的轴模块及位置比较单元，结构简单，传输路径少，传输速度快，能达到更好的加工精度
11	一种基于凸连杆的水平垂直联动转移机构<sep>一种基于凸连杆的水平垂直联动转移机构<sep>属于自动包装流水线或生产线用于转移的运动控制技术领域，通过凸连杆实现水平垂直联动并配合输送带进行转移，包含固定板、支板、气缸、浮动接头、安装板、凸连杆、轴承组件、胶块、支座、升降板、弹簧、导向轴、平板、滑动轴承座、输送带<sep>整个结构合理紧凑、运动迅速平稳、精准调节性好，实现了集成化、精简化、通用化，降低了劳动强度、提升了安全性、提高了自动化程度及效率、节约了运营成本，适应当下无人化、智能化自动包装流水线或生产线的发展趋势。
11	基于多维视觉传感器的真空机械手防碰撞检测系统的检测方法<sep>本发明公开了一种基于多维视觉传感器的真空机械手防碰撞检测系统的检测方法<sep>包括：真空机械手设备系统；x‑y轴高清监测摄像头，用于检测真空机械手x‑y轴水平面运动位置和姿态的变化；z轴高清监测摄像头，于所述真空机械手侧面垂直放置，用于检测真空机械手伸缩轴方向上的位置变化<sep>本发明所述的基于多维视觉传感器的真空机械手防碰撞检测系统的检测方法，通过建立视觉系统并向控制系统实时反馈真空机械手的位置、速度、加速度等信息，当真空机械手的位置状态异常出现在安全警戒区域时，视觉系统向控制系统发送异常警示信号，使控制系统能够及时控制停止当前机械手的运作，从而保证设备系统的安全，尽可能避免相应的潜在损失
11	一种铝型材运输装置<sep>本实用新型公开了一种铝型材运输装置<sep>属于运输装置技术领域。它包括多个组合条，每个组合条的上下两端均开设有多个均匀分布的半圆槽，每个组合条的两端同一侧均开设有卡槽，每个组合条的两端均开设有固定孔，多个组合条上下堆叠设置，分别组合为两组边框，且相对应的半圆槽组合为圆槽，多个卡槽和固定孔均上下一一对应，两组边框上的多个圆槽均转动套接有转杆<sep>本实用新型通过组合条和转杆的设置，铝型材放置在每层的转杆上，能够有效地避免多层铝型材叠加并相互挤压，在运输过程中为铝型材提供良好的保护，并且该装置还能够根据所要运输铝型材的多少，通过增减组合条的数量来形成适宜的大小，卸除铝型材后，依然能够重复进行使用
11	用于机器人码垛的输送系统<sep>一种用于机器人码垛的输送系统<sep>包括进料输送线、分拣输送线、第一、第二检测传感器、物料参数检测装置及控制器。分拣输送线呈闭合的环状，分拣输送线的入口与进料输送线的出口相连，分拣输送线的出口处设有可换向输送机构。第一检测传感器用于检测是否有物料进入分拣输送线；物料参数检测装置用于检测进入到分拣输送线的每个物料的指定参数；第二检测传感器用于检测分拣输送线输送的物料是否到达分拣输送线的出口<sep>控制器用于接收第一、第二检测传感器发送的检测信号以及物料参数检测装置发送的指定参数信息，控制可换向输送机构的工作，使得进入分拣输送线的物料按照机器人码垛的顺序依次从分拣输送线的出口输出，从而实现机器人自动码垛
11	一种弹簧绳索混合驱动支链及三转动自由度并联机器人<sep>本发明实施例公开了一种弹簧绳索混合驱动支链及三转动自由度并联机器人<sep>包括静平台、动平台、连接所述静平台及动平台的支链组件，所述支链组件包括中间杆件支链与三条空间对称分布的外主动支链，所述外主动支链包括伸缩套筒、设置于所述伸缩套筒内的压缩弹簧、依次穿梭于所述静平台、伸缩套筒、压缩弹簧且末端连接所述动平台的绳索，所述静平台设置有连接所述绳索头端的收线机构。采用本发明，本发明质量较轻且惯量较小。本发明的弹簧绳索混合驱动支链构成的并联机器人能够实现三个独立转动自由度，可绕着垂直于静平台方向实现纯转动，结构简单，减少了电动缸等杆件驱动，减小了机器人运动部件的质量，在一定程度上实现了机器人的轻型化<sep>当中间杆件支链具有驱动时，机器人为一平动三转动并联机器人，具有更大的工作空间
11	具有时滞配置功能的自动化实验平台柔性切换装置及方法<sep>本发明提出具有时滞配置功能的自动化实验平台柔性切换装置及方法<sep>包括：控制系统侧i/o板卡、被控对象侧i/o板卡和切换计算机系统<sep>本发明在不同的控制系统与一个被控对象之间，建立了一套柔性切换装置，不必改变硬线连接，仅仅通过切换计算机系统中柔性切换软件的操作就可实现不同的控制系统之间的灵活切换，而且在同一控制系统内，也可通过软件对同一类型的板卡，进行不同通道的灵活切换，并且可通过任意配置被控对象的时滞大小，从而获得具有任意时滞大小的广义被控对象，使得工业过程控制的研究实验与教学实验能够顺利完成，不必每次更换控制系统并重新连线，节省了大量实验时间，具有很强的必要性。
11	一种长焊缝高精度激光焊接设备<sep>本发明属于激光焊接设备技术领域<sep>具体的说是一种长焊缝高精度激光焊接设备，包括焊接件、一号箱体和激光发生器；一号箱体设置在焊接件上方，一号箱体内的中间位置设有二号箱体，一号箱体前壁设有弹性金属板，一号箱体的后壁设有三角形挡块；二号箱体下部设有穿孔；激光发生器依次贯穿一号箱体和二号箱体；一号箱体下部设有一根连接轴；连接轴上设有绞龙，连接轴依次穿过一号箱体与二号箱体下部的穿孔，连接轴的两端上分别转动连接有一个滚轮<sep>本发明通过一号箱体和二号箱体罩住焊缝，使得焊接过程中，提高对焊缝的保温范围，使焊接时产生的热量不会快速扩散，对焊缝形成保温效果，提高焊接件焊接的质量。
11	重载机械轴瓦的自动润滑冷却与清洗系统<sep>本发明公开了重载机械轴瓦的自动润滑冷却与清洗系统<sep>具体为设计了自动测量轴瓦的工作温度测量控制系统，保证了轴瓦温度的实时、动态测量；采用了双功率润滑油，能根据测量温度自动控制油泵的流量，从而保证了润滑、冷却的自动控制；采用了超声波自动清洗系统，测量控制系统能够根据重载机械的工作时间，实现自动定时清洗；采用了计算机自动测量控制系统，减少了人为的错误动作，并具有过高温自动报警功能<sep>由于实现了自动润滑冷却与清洗，重载机械在工作中，免除了定时的加油、清洗所带来的人力成本和时间成本，提高了机械的工作效率，保证了转轴、轴瓦的强度和抗疲劳、抗磨损能力，提高了机械的使用寿命
11	一种辊子修复用夹紧调节式焊接机<sep>本发明涉及辊子焊接修复装置领域<sep>具体是一种辊子修复用夹紧调节式焊接机，包括支架一、与支架一配合的支架二、设置在支架一和支架二之间的支撑杆，所述的支架一上设置有用于使得两组焊枪反向焊接的错位装置，所述的错位装置的两端均设置有用于放置并小范围调节焊枪位置的调节装置；所述的两组焊枪的下端均设置有用于传送辊子的传送机构，所述的传送机构上均设置有用于对辊子进行夹紧便于后续加工的夹紧装置，利用相互错位的齿条板使得焊枪可反向对夹紧台上的辊子进行焊接，防止两个焊枪同个方向及空间操作造成局部过热的现象<sep>利用调节气缸与转轴配合使得焊枪可小范围进行调节，精准性高。
11	一种车床用收料机构<sep>本发明公开了一种车床用收料机构<sep>包括抓取机构，所述抓取机构固定在支架机构上，所述支架机构连接有升降机构，所述抓取机构包括一号铰链连接板、一号铰链、一号电动伸缩杆、二号铰链、二号铰链连接板、夹板、夹板连接轴、侧边铰链、弹簧槽板、弹簧槽、弹簧组、弹簧连接板、抓取支杆、橡胶护垫和支撑杆体，所述支撑杆体的一端相对的两侧上均焊接有一号铰链连接板，所述一号铰链连接板通过一号铰链一一对应连接有一号电动伸缩杆，所述一号电动伸缩杆远离一号铰链的一端通过二号铰链连接有二号铰链连接板，所述二号铰链连接板焊接在夹板的外侧上，有益效果：本发明结构新颖<sep>使用方便
11	一种工业机器人用自动化转向运输装置<sep>本发明涉及工业机器人领域<sep>具体为一种工业机器人用自动化转向运输装置，包括主底座，所述主底座的中部开设有安装槽，所述安装槽的外侧边框的内侧开设有限位滑槽，该工业机器人用自动化转向运输装置，通过采用圆柱形立方体作为主底座的方式，并且通过加入多组锥形齿轮进行组合的方式，使得装置能够带动水平方向的物体进行旋转，并且通过采用抬升装置的方式，在人们进行转向之前，先抬升主底座的高度，从而带动传送履带向上，避免与底面接触，减小转向时的阻力，并且通过采用270度扇形安装槽的方式，对传送履带的旋转角度进行限制<sep>从而进行方向的调节
11	一种研磨系统及研磨工艺<sep>公开了一种研磨系统及研磨工艺<sep>机械手臂上装设偏角式传感器，针对研磨工件在空间中的平面上做研磨前后的测量，分析测量结果，判断研磨路径中是否存在凸点，当判断出有凸点存在时，执行局部研磨再加工，此发明为分析研磨前后平面度，让机械手臂能实时进行再加工<sep>省去重装的步骤
11	一种智能化机械收获装置<sep>本发明的目的在于提供一种智能化机械收获装置<sep>用于解决对果蔬类农产品智能化采摘的技术问题<sep>它包括控制系统、车辆机构、罩体机构、采摘机构、位置调节机构、转移机构和仓体机构；车辆机构主要起到用于行走的功能，罩体机构设置在车辆机构上用于集成安装其它功能部件；采摘机构用于摘取果蔬，并将采摘的果蔬放置于转移机构上；位置条件调节机构用于调节采摘机构的位置，以便于准确的获取果蔬；转移机构用于将采摘机构获取的果蔬向仓体机构内运达，仓体机构用于盛装采摘后的果蔬
11	不用磁力计测量焊接过程的三维焊枪取向的方法和装置<sep>本公开提供了一种焊接系统<sep>该焊接系统被配置为在不使用磁力计的情况下校准焊枪的取向<sep>焊接系统包括：传感器，其刚性地安装到焊枪上，并被配置为输出分别对应于坐标系的第一轴线、第二轴线和第三轴线的第一输出、第二输出和第三输出，其中第一轴线、第二轴线和第三轴线彼此正交；以及焊接控制器，其被配置为：基于第一输出、第二输出和第三输出来确定传感器的第一旋转角以确定相对于参考坐标系的第一中间坐标系，以及确定传感器的第二旋转角以确定相对于第一中间坐标系的第二中间坐标系；以及基于第二中间坐标系校准传感器的取向
11	一种利用底部物料箱输送带内部循环作业的物料仓储系统<sep>一种利用底部物料箱输送带内部循环作业的物料仓储系统<sep>至少包括两列多层货架，在多层货架旁设置有物料箱提升机，通过物料箱提升机从多层货架上取下或放入物料箱；在每一列后间隔的多层货架的底部设置有底部物料箱输送带，由底部物料箱输送带将物料箱从多层货架的底部送出或送入进行传输，同时，底部物料箱输送带在多层货架底部两头外边，分别设有底部物料箱输送带延伸部分，通过底部物料箱输送带延伸部分进行多层货架相互之间的物料箱内部循环传输<sep>本实用新型采用多层货架底部的物料箱输送带进行内循环传输，可以极大地节省输送系统的占地空间，方便物料输送线在较小的地方作为分仓使用
11	一种基于主动红外双目视觉的机器人轨迹示教装置及方法<sep>本发明涉及一种基于主动红外双目视觉的机器人轨迹示教装置、系统及方法<sep>是为了解决现有的机器人示教方法中可能造成特征信息被遮挡或混淆，而需要人工处理，以及成本高、占用空间大，计算量大、对坐标系的精度要求过高的问题而提出的，主动红外双目视觉的机器人轨迹示教装置包括激光笔座、激光笔、夹具、荧光板连接板、第一荧光板、第二荧光板，所述第一荧光板以及第二荧光板上均设置有预定数量的涂有荧光物质的球体；夹具通过螺钉固定在激光笔座上；荧光板连接板通过螺栓固定在激光笔座上；激光笔上设置有用于保存示教点和用于删除示教点的按键<sep>本发明适用于制作喷漆机器人示教器
11	高放阀门的阀座环焊缝焊接系统及其焊接装置<sep>本发明涉及一种高放阀门的阀座环焊缝焊接系统及其焊接装置<sep>高放阀门包括阀体、阀座环及焊缝，阀体包括横管及竖管，横管包括两个支管，阀座环位于支管内，该焊接装置，包括：安装架，用于穿设于竖管上；旋转设备，包括与安装架垂直设置的旋转轴，旋转轴与安装架靠近阀座环的一端转动连接，且旋转轴能绕自身的中心轴线自由旋转；焊接设备，包括与旋转轴垂直设置的焊接头，焊接头与旋转轴远离安装架的一端固定连接，焊接头远离旋转轴的一端用于喷射焊料，以形成连接阀座环与支管的焊缝<sep>在上述焊接装置中，当旋转轴绕自身的中心轴线旋转360°，焊接头会相应的旋转360°，从而形成环状的焊缝
11	一种物料运输装置<sep>本发明涉及一种运输装置<sep>更具体的说是一种物料运输装置,包括轮组、底板机构、外框结构、连杆机构和连动夹紧装置，该发明一种物料运输装置，可以通过踩踏踩踏板，通过连杆运动，同时拉动盖门的张开和连杆夹紧装置的翘起，使装置处于装载或卸载状态，当松开踩踏板后，在两个连接弹簧的作用下盖门关闭，连杆夹紧装置复位，使装置处于夹紧装载运输的状态<sep>使装置内物料平稳运输
