label	text
23	一种耐高温模具钢及其制备方法<sep>本发明公开了一种耐高温模具钢<sep>包括以下质量百分比的组分：c 0.75％～0.95％，cr 6％～8％，si 0.5％～1.5％，al 3％～5％，ni 0.3％～0.5％，zn 0～0.2％，mn 0.5％～1.5％，b 0.001％～0.5％，re 0.02％～0.08％，p+s≤0.03％，余量为铁。制备该模具钢时，先将除zn、b和re之外的其他材料放入电弧炉内进行初练，然后加入zn、b和re进行精炼，将精炼后的钢水浇筑成坯料，然后进行两次回火处理，即可得到具有高强度、高柔韧性和耐高温性能良好的模具钢<sep>采用本发明中的配方及制备方法，可有效解决模具钢强度低、加工性差以及耐高温性差的技术问题
23	水电工程用高强钢焊条及其制备方法<sep>本发明公开了一种水电工程用高强钢焊条及其制备方法<sep>包括焊芯和裹覆于焊芯表面的药皮，所述药皮包括以下组分：大理石9.5‑10.5重量份、萤石4.25‑5重量份、金红石1.5‑2重量份、硅微粉1.5‑2重量份、金属锰1‑1.5重量份、硅铁0.8‑1.05重量份、钼铁0.6‑0.675重量份、石墨0.025‑0.05重量份、金属铬0.05‑0.50重量份、铁粉0.625‑0.675重量份、纯碱0.1‑0.15重量份、海藻酸钠0.1‑0.15重量份、cmc 0.1‑0.15重量份、硼铁0.05‑0.075重量份和镍粉1.7‑1.9重量份<sep>本发明焊接时电弧稳定，飞溅小，脱渣好，成型好，全位置操作性能好，焊接熔敷金属立焊位置强度达到标准要求，‑40℃冲击韧性≥47j
23	一种提高低钢级管线钢表面质量的生产方法<sep>本发明公开了一种提高低钢级管线钢表面质量的生产方法<sep>其化学成分及质量百分比如下：c：0.040%～0.080%，si：0.10%～0.30%，mn：1.20%～1.60%，p≤0.015%，s≤0.0030%，ni≤0.20%，nb≤0.070%，cr≤0.30%，mo≤0.15%，ti：0.005%～0.02%，n≤0.0050%，ca：0.001%～0.003%，al：0.010%～0.050%，余量为fe和不可避免的杂质<sep>通过冶炼工艺优化提升了铸坯表面质量，调整轧制成型技术提高了钢板表面氧化铁皮完整度，得到表面质量高耐腐蚀的管线钢板，提高了产品品质
23	一种高温汽轮机叶片及其生产方法<sep>本发明公开了一种高温汽轮机叶片及其生产方法<sep>由包含下列质量百分比的化学成分制成：c：0.05‑0.068％、cr：19‑21％、al:1.50‑1.65％、ti:2.5‑2.6％、ni为余量元素，所述各组分经过真空感应冶炼浇注成电极棒、经过电渣重熔后，进行高温均匀化处理，再经锻造而成<sep>本发明优化了各制备组分的含量，在降低了原料组分中的c含量的前提下，通过电渣重熔处理，选择适宜的电渣重熔渣系，控制电渣重熔的参数，在减少偏析的同时能够有效控制结晶方向；通过均匀化处理步骤，使得合金内部的结晶组织得到改善，铸造应力得以消除，减少偏析，能够进一步提升组织的均匀性；采用十字锻造增大成品的锻造变形量
23	一种盖板零件防开裂的方法<sep>本发明公开了一种盖板零件防开裂的方法<sep>包括以下步骤：s100、将盖板零件预热10～20分钟,预热温度为775～795℃；s200、将预热后的盖板零件加热15～25分钟，加热温度为800～820℃；s300、将加热后的盖板零件进行油淬；s400、将油淬后的盖板零件预回火85～95分钟；预回火的温度为170～190℃；s500、将预回火后的盖板零件再回火110～130分钟，再回火温度为300～320℃<sep>本发明提供的方法国产65mn钢替代进口钢材制成盖板零件，既具有良好的力学性能，又能够避免产生裂纹，从而降低了盖板零件的制造成本
23	一种抗硫气瓶管用钢及其制造方法<sep>本发明公开了一种抗硫气瓶管用钢<sep>其化学成分质量百分比为：c：0.29%‑0.31%，si：0.20%‑0.30%，mn：0.80%‑0.90%，cr：1.00%‑1.10%，mo：0.25%~0.30%，ni：0.15%~0.20%，nb：0.025%~0.035%，v：0.08%~0.10%，p≤0.015%，s≤0.002%，p+s≤0.015%，as≤0.008%，sn≤0.005%，pb≤0.005%，sb≤0.005%，bi≤0.005%，[h]≤0.00015%，[o]≤0.0015%，[n]≤0.0050%，余量为fe<sep>从上述组分可知，本发明的一种抗硫气瓶管用钢，通过使用c、si、mn、cr、mo等常规合金元素进行合金化，添加少量的v、ni、nb进行微合金化，使其性能具有较国家《大容积钢质无缝气瓶》（gb/t 33145‑2016）标准中30crmo更高的强韧性
23	一种铸铁水平连铸生产线用自适应式辊牵引机<sep>本发明公开了一种铸铁水平连铸生产线用自适应式辊牵引机<sep>具体涉及物料辊牵技术领域，包括底座，所述底座顶部固定设有固定柱，所述固定柱前侧面固定设有固定板，所述固定板一侧设有牵引机构；所述牵引机构包括第一牵引辊，所述第一牵引辊前侧面设有两个第二牵引辊，所述第一牵引辊和第二牵引辊外侧均固定设有定位壳<sep>本发明通过设置牵引机构，可以对不同尺寸的引锭杆或铸铁型材棒进行牵引，根据弹簧的弹性挤压力自动的调节挤压固定壳与定位辊之间间距，适用与不同尺寸的引锭杆或铸铁型材棒，有效的提升牵引效率，避免间距过小对引锭杆或铸铁型材棒产生磨损，单伺服电机驱动，有效的减少能源的消耗
23	一种提高轧管工器具表面高温耐磨性且抗粘钢的激光熔敷用粉末<sep>一种提高轧管工器具表面高温耐磨性且抗粘钢的激光熔敷用粉末<sep>其成分质量百分数为：c：0.20～0.40％，si：1.50～3.00％，b：3.50～4.00％，cr：30～35％，ni：20～30％，co：10～20％，v：0.50～1.00％，al：2.00～3.00％，余量fe，同时添加有体积百分数为3～5％的tic和3～5％的wc<sep>本发明激光熔敷用粉末具有良好的熔敷成型性能，且大大提高了轧管工器具的使用寿命
23	tmcp型高强韧高疲劳性能耐候桥梁钢板及制备方法<sep>本申请公开了一种tmcp型高强韧高疲劳性能耐候桥梁钢板及制备方法<sep>该钢板化学成分按重量百分比为：c：0.05～0.08％、si：0.12～0.18％、mn：1.4～1.6％、nb：0.045～0.058％、ti：0.01～0.02％、cu：0.30～0.35％、cr：0.22～0.30％、ni：0.45～0.55％、al：0.02～0.04％、mo：0.05～0.12％、p≤0.009％、s≤0.005％，其余为fe和其他不可避免的杂质<sep>本发明的优点在于产品性能优异，屈服强度大于500mpa、‑60℃裂纹尖端张开位移指数不低于0.3mm，1000万次下疲劳强度不低于170mpa，腐蚀失重速率≤3.0g/(m·h)
23	一种低温用高强高韧厚板结构钢及其热处理方法<sep>本发明涉及一种低温用高强高韧厚板结构钢及其热处理方法<sep>钢的组成为：c：0.03‑0.08％，cr：0.8‑1.9％，mn：0.01‑1.0％，ni：3.5‑7％，mo：0.2‑0.5％，v：0.15‑0.2％，nb：0.01‑0.05％，cu：1.2‑3.8％，al：0‑0.5％；p：＜0.015％，s：＜0.010％，余量为fe和不可避免的杂质<sep>与现有技术相比，本发明制得的钢板可满足‑20至‑120℃以及‑196℃低温使用，并保持相对较高的强度及一定的韧性，主要解决现有高强、高韧调质钢无法满足极地资源与能源开发、运输等装备要求的技术问题。
23	一种厚壁大口径的erw海底管线用热轧钢板卷及其制备方法<sep>本发明公开了一种厚壁大口径的erw海底管线用热轧钢板卷及其制备方法<sep>所述海底管线用热轧钢板卷包括以下重量百分比的化学成分：c：0.020％～0.060％、si：≤0.30％、mn：1.50％～1.70％、p：≤0.015％、s：≤0.0050％、mo：0.10％～0.35％、nb：0.040％～0.050％、v：0.020～0.050％、ti：0.010～0.020％、als：0.020～0.035％；其余为fe及不可避免的夹杂<sep>在2250热连轧产线开发一种厚壁大口径的erw海底管线用热轧钢板卷，用于生产管径超过600mm、壁厚20～22mm的erw海底管线，这种板卷通过合理的冶炼、加热、热轧、冷却及卷取工艺，可以获得具有优良力学性能的海底管线钢板卷，此种海底管线钢板卷可通过高频电阻焊接方式制造厚壁大口径的海底管线
23	一种家用电机转定子用的热轧窄带钢及其制备方法和应用<sep>本发明提供了一种家用电机转定子用的热轧窄带钢及其制备方法和应用<sep>属于专用钢技术领域。本发明的热轧窄带钢以质量百分含量计，包括以下化学成分：c：0.04～0.07％，si：0.08～0.15％，mn：0.30～0.40％，p：≤0.030％，s：≤0.030％，cr：≤0.10％，ni：≤0.10％，cu：≤0.10％，as：≤0.0080％，余量的铁和不可避免的杂质。本发明的热轧窄带钢各元素及其含量配合作用，能够显著降低钢材的硬度，提高钢材的塑性<sep>本发明还提供了该家用电机转定子用的热轧窄带钢的制备方法，将铸坯依次进行加热、轧制和卷取；所述轧制包括依次进行的第一除磷、粗轧、第二除磷和精轧
23	一种c70-tic增强高品质不锈钢及其制备方法<sep>本发明公开了一种c70‑tic增强高品质不锈钢及其制备方法<sep>属于合金材料制造技术领域；解决了现有奥氏体不锈钢耐磨性较差、耐腐蚀性不足的问题；本发明所述不锈钢由以下质量百分含量的成分组成：cr：18%～22%，ni：8%～12%，n：1%～1.5%，tic：3%～5%，c70：0.3%～1.2%，余量为fe和不可避免的杂质；通过将cr粉、ni粉、氮化铬铁粉、tic、c70和铁粉进行球磨后，再冷压制块、热压烧结，在经过反复升温降温变形处理得到<sep>本发明所制得的超细组织不锈钢，具有高硬度、高塑韧性、高耐磨性和优异的耐腐蚀性，可以运用在塑料注射成型工业和食品工业等特殊环境下。
23	一种高强度高塑性冷轧钢板及其制造方法<sep>一种高强度高塑性冷轧钢板及其制造方法<sep>冷轧钢板成分按质量百分比含c 0.1～0.4％，mn 5.1～9.2％，al 2.2～5.3％，ni 2.1～5.2％，si<0.1％，s<0.01％，p<0.01％，余量为fe；其中c、mn、ni和al的质量百分数需满足9.6[c]+1.3[mn]+2.2[ni]＝(5.25～6.58)[al]；厚度0.5～1.5mm，抗拉强度1200～1300mpa，延伸率30～40％；方法为：(1)冶炼浇铸；(2)铸锭在1100～1200℃保温1～2h，8～10道次热轧；(3)酸洗后冷轧；(4)在700～750℃保温1～15min后空冷；(5)在450～550℃保温50～150min后空冷<sep>本发明有效增加铁素体中b2相的形核率；保证奥氏体在受到外应力而变形时的机制为trip效应，使钢板在获得高强度的同时仍能够保证良好的塑性
23	一种屈服强度550mpa级热镀铝锌钢板及其制造方法<sep>本发明涉及一种屈服强度550mpa级热镀铝锌钢板及其制造方法<sep>主要解决现有技术中屈服强度550mpa级热镀铝锌钢板制造成本高、生产效率低、伸长率低的技术问题。本发明提供的一种屈服强度550mpa级热镀铝锌钢板，其基板的化学成分重量百分比为：c：0.05％～0.06％，si：0～0.05％，mn：1.0％～1.2％，p：0～0.015％，s：0～0.015％，nb：0.061％～0.080％，其余为fe和不可避免夹杂<sep>本发明热镀铝锌钢板的金相组织为纤维状铁素体+渗碳体及细小的碳化铌析出物，0.60～0.80mm厚热镀铝锌钢板的断后伸长率a为10～18％，主要用于建筑钢结构部件
23	一种550级耐磨复合板及其生产方法<sep>本发明公开一种550级耐磨复合板及其生产方法<sep>复合板由基材和复材组成，基材为低碳低合金钢；复材为550级别耐磨钢。将复合坯抽取真空后进行真空电子束密封焊接，焊接工艺为双枪联动，且每条焊缝的进行焊接时，将其分为n段，n≥5，每段长度为200～400mm；复合坯加热时采用“中心加热”方式，使复合坯处于由中心直接受热并向四周传导的方式升温；复合坯在出炉前1～2小时，提高复合坯头尾上表面处火焰口温度40～50℃；成品复合板厚度为20～100mm<sep>复合板复合面抗剪切强度≥502mpa，结合率为100％，复合层布氏硬度≥535，室温冲击功≥118j，应用于易磨损设备上
23	超声波辅助改善球墨铸铁孕育效果的方法<sep>本发明涉及球墨铸铁生产技术领域<sep>尤其涉及利用超声波改善球墨铸铁孕育效果的方法。本发明包括如下步骤：a、原料配制及熔炼：将配好的原材料置于感应炉中，熔化成球墨铸铁原铁水，并使之过热到1500‑1600℃；b、浇入铁水包：将球墨铸铁原铁水倾倒至预热温度为1100‑1450℃的铁水包中；c、超声波处理：将超声波探头浸入液面下约1‑50mm，对铁水包内的原铁水施加超声波处理；d、取出超声波探头：超声波处理结束后，移出超声波探头；e、球化处理：将处理后的原铁水采用型外球化处理法，或者采用型内球化处理法；f、孕育处理：将球化处理后的铁水进行孕育处理；g、定型：将球铁液浇入铸型或铸锭模中凝固成形<sep>本发明的技术方案解决了现有技术中高耗能、高污染的问题
23	一种消除超宽幅铁素体不锈钢中厚板表面裂纹的方法<sep>本发明公开一种消除超宽幅铁素体不锈钢中厚板表面裂纹的方法<sep>连铸坯中等轴晶比例不低于75％；铸坯均质化温度750～850℃，在炉时间1～2h，水冷至室温；铸坯修磨后表面粗糙度ra≤70μm，喷涂高温抗氧化涂料；铸坯依次经预热段、加热段和均热段处理后出炉；预热段温度950～1180℃，加热段温度1180～1260℃，均热段温度1220～1250℃，在炉时间4～5.5h；粗轧开轧温度≥1150℃；精轧开轧温度≥1150℃，终轧温度≥950℃，轧制单道次压下率≤20％，退火温度750～880℃，在炉时间2～5min/mm，空冷。产品宽2500～4000mm，厚8～30mm<sep>表面裂纹废品率由6％以上降至0.5％以下
23	800～1600mpa级高强度奥氏体不锈钢及制造方法和温成型方法<sep>800～1600mpa级高强奥氏体不锈钢及制造方法和温成型方法<sep>该钢化学成分重量百分比为：c：0.04～0.14％，si：0.2～0.6％，mn：2～12％，cr：12～18％，ni：0.5～6.5％，p≤0.03％，s≤0.02％，n：0.05～0.25％，cu：0～2％，还含有mo，nb，ti中一种或者多种，余量为fe和不可避免杂质，且需满足：20.5≤w(ni)eq≤25.5。通过控制轧制过程中压下量为10～40％得到本发明的高强奥氏体不锈钢，其抗拉强度为800～1600mpa，伸长率为13～40％<sep>同时利用本发明的温成型方法，可以得到超复杂成型的高强不锈钢零部件，其具有良好耐蚀性、高强度以及良好的抗延迟开裂能力
23	一种涉水环境下焊接用焊条和药皮、及其制备方法<sep>本发明公开了一种涉水环境下焊接用焊条和药皮<sep>及其制备方法，药皮包括如下重量分数的组分原料：金红石35‑50％，碳酸钙10‑20％，萤石5‑15％，云母7‑18％，硅铁2‑9％，锰铁3‑9％，钛4‑10％，钇1.5‑5％；所述药皮中还添加药皮总重量18‑30％的钾钠水玻璃，所述钾钠水玻璃中氧化钾和氧化钠的质量比为2:1<sep>同时，本发明还公开了其制备方法，该制备工艺简单，焊接时起弧容易，电弧燃烧稳定，无熄弧断弧现象，所得焊缝成形美观，对接接头的抗拉强度可达550mpa，对接接头4倍板厚冷弯角度180°时无裂纹出现，具有焊接工艺性好、试验操作方便，焊接效率高等优点，可以满足工件涉水环境下的焊接
23	连续热浸镀金属装置以及连续热浸镀金属方法<sep>提供一种连续热浸镀金属装置(1)<sep>其具备：沉没辊(6)：其设置在镀浴(3)内，将钢带(2)的传送方向向上方变更；第1支承辊(7)：在镀浴(3)内位于沉没辊(6)的上方，与钢带(2)的与沉没辊(6)接触的面接触<sep>和第2支承辊(8)：在镀浴(3)内位于第1支承辊(7)的上方，与钢带(2)的与沉没辊(6)接触的面的相反面接触，并且第1支承辊(7)的直径(d1)、第2支承辊(8)的直径(d2)以及第1支承辊(7)的旋转轴与第2支承辊(8)的旋转轴的铅垂方向的距离(l)满足特定的条件。
23	一种提高x80m级管线钢心部冲击的生产方法<sep>本发明公开了一种提高x80m级管线钢心部冲击的生产方法<sep>通过高温奥氏体化加热工艺，完善轧制规程、优化轧制工艺、层流冷却技术，得到了边部以准多边形铁素体为主、心部以铁素体、贝氏体、少量马奥岛为主的混合组织结构，保证了钢板心部厚度1/2处冲击试验值单值200j，均值220j<sep>保证了钢板性能要求
23	一种塑韧性优良的含硼不锈钢厚板及其制备方法<sep>一种塑韧性优良的含硼不锈钢厚板及其制备方法<sep>成分按质量百分比含cr 18.0～20.0％，ni 12.0～15.0％，mn 0.2～2.0％，b 0.5～1.5％，si＜0.5％，c＜0.02％，其余为fe；厚度20～80mm，抗拉强度≥550mpa，室温延伸率≥18％，室温冲击韧性≥200kj/m；方法为：(1)冶炼钢水；(2)铸坯均热保温后粗轧；(3)粗轧坯开设v型坡口制成单体；将多个单体堆叠，真空焊接；(4)复合坯前后两端焊接普碳钢板；(5)加热至1100～1150℃保温后，多道次热轧；(6)将普碳钢端部切割后进行固溶处理，空冷至室温<sep>本发明的方法实现了成品板中硼化物的均匀化、细微化控制，改善了含硼不锈钢厚板的板型和边裂程度；工艺生产流程紧凑，便于实现机械化和自动化
23	一种高强度、高耐磨性兼具韧性盘形滚刀刀圈及其制备方法<sep>本发明提供一种高强度、高耐磨性兼具韧性盘形滚刀刀圈及其制备方法<sep>制备所述滚刀刀圈的材料包括如下重量百分比的各成分：c 0.48‑0.55％，si 0.9‑1.2％，mn 0.2‑0.37％，cr 4.8‑5.3％，mo 1.45‑1.7％，v 0.4‑0.7％，nb 0.01‑0.05％，p<0.02％，s<0.001％，余量为fe，利用本发明技术方案可使基体纯净、二次碳化物弥散分布，无大块一次碳化物刀圈合金<sep>在同等测试条件下，本发明提供的滚刀刀圈的硬度比高碳刀圈的硬度高出10％，强度提高20％，耐磨性提高25％，且冲击韧性和回火稳定性也有所改善
23	一种高纯、均质稀土冷轧辊用钢合金材料及制备方法<sep>本发明属于冶金机械领域<sep>涉及一种高纯、均质稀土冷轧辊用钢合金材料及制备方法。本发明的冷轧辊用钢，其组分质量百分比(wt.％)为：c:0.60～0.90，si:0.10～0.90，mn≤0.60，p≤0.020，s≤0.015，cr:4.00～6.00，ni≤0.40，mo:0.10～0.40，v:0.01～0.40，nb:0.0001～0.15，ti:0.0001～0.15，re：0.0001～0.030，n:0.0001～0.030，余量为fe和不可避免杂质、气体等元素<sep>该高纯、均质稀土冷轧辊用钢合金材料，通过c、n、re共合金化与v、nb、ti微合金化，并且采用模铸精炼替代电渣重熔，借助全流程控纯冶铸、低过热度浇注、均质锻造、锻后调质等技术，获得纯净度高、成分均匀、碳化物细小的辊坯材料，从而大幅提高生产效率、降低生产成本，为高性能大中型轧辊加工提供优质坯料
23	齿轮用圆钢及其制备方法、齿轮零件及其制备方法<sep>本申请涉及钢铁领域<sep>具体而言，涉及一种齿轮用圆钢及其制备方法、齿轮零件及其制备方法。齿轮用圆钢以质量百分比计包括以下的成分：c 0.20％‑0.25％；si 0.17％‑0.37％；mn 0.60％‑0.90％；p≤0.020％；s 0.020％‑0.035％；cr 0.90％‑1.30％；mo 0.35％‑0.45％；al 0.020％‑0.045％；n 0.0080％‑0.0150％以及余量的fe；其中，al/与n为2.1‑4.5；淬透性带宽≤4hrc；低倍偏析框长宽比＜1.16；齿轮用圆钢的带状组织≤1.5级<sep>本申请提供的齿轮用圆钢末端淬透性带宽窄，其能够减小齿轮形变量
23	500mpa级高加工硬化率热镀锌双相钢板及其制备方法<sep>本发明公开一种500mpa级高加工硬化率热镀锌双相钢板及其制备方法<sep>属于冷轧汽车用钢生产技术领。该钢板的化学成分按重量百分数为：c：0.02～0.05％，si：0.10～0.20％，mn：0.80～1.20％，cr：0.15～0.30％，mo：0.30～0.50％，nb：0.025～0.040％，als：0.02～0.04％，p≤0.020％，s≤0.0030％，余量为fe和不可避免的残存杂质元素。制备方法包括炼钢、连铸、热轧、酸洗、冷轧、热镀锌连续退火。本发明所得产品力学性能优异，屈服强度300～360mpa，抗拉强度500～540mpa，延伸率≥24％，n≥0.20，冷成形性能良好<sep>本发明通过生产工艺的控制，保证力学性能的同时改善其可镀性，可用于汽车车身成形难度较大的结构件与对成形性要求不是很高的覆盖件
23	高韧性高耐候钢及其制备方法<sep>本发明涉及高铁用钢材制造领域<sep>尤其涉及一种高韧性高耐候钢及其制备方法。本发明所设计的高韧性高耐候钢的制备方法包括步骤：1)冶炼：将生铁、废钢铁合金加入转炉冶炼、转炉、吹炼、rh炉精炼后钢水的成分及其重量百分比为，c：0.06～0.17％、n：0.006～0.017％、si：0.2～0.40％、mn：0.8～1.7％、ti：0.007％～0.020％、cr：0.35～1.50％、ni：0.154～1.00％，余量为fe；其中c/n比值为10～22，ni/n比值为20～100；2)浇注成型；3)热轧；4)冷却<sep>与传统的高韧性高耐候钢相比，本发明优化钢的化学成分、限定了c/n比和ni/n比以及改进了工艺步骤来提高钢基的强韧性，增强钢基的抗腐蚀性
23	超薄不锈钢带ta退火工艺<sep>本发明公开了一种超薄不锈钢带ta退火工艺<sep>包括顺次进行的以下步骤：选料、表面清洗、连续退火、冷却和收取。其中，连续退火过程中，炉内速度控制在3～30m/min，钢带单位张力控制在85～150n/mm，炉内保护气体为氢气，氢气的露点控制在‑60℃以下，氧含量控制在50ppm以下，加热温度为450～650℃，钢带的tv值为1.8～2.0<sep>本发明的超薄不锈钢带ta退火工艺，在连续退火中对不锈钢带进行拉伸，通过对各过程工艺参数的精确控制，提高了钢板的硬度和弹性力，板面平直，钢带内应力均匀，分条加工或蚀刻后无明显的浪形，满足不同场景的使用需求
23	一种大断面含硼低屈强比355mpa热轧h型钢及其生产方法<sep>本发明公开了一种大断面含硼低屈强比355mpa热轧h型钢<sep>包含以下重量百分数的组分：c：0.17～0.19％、si：≤0.45％、mn：1.40％～1.50％、p：≤0.025％、s：≤0.02％、b：0.0010％～0.0025％。本发明还公开了热轧h型钢的生产方法。本发明的大断面含硼低屈强比355mpa热轧h型钢添加合金元素硼，增加了h型钢强度，同时保证了冲击韧性及低屈强比的特性，轧制后冷却后均一性好，性能稳定不波动；各元素进行了窄成分控制，硫磷含量控制严格，降低了生产成本<sep>市场前景广阔，有利于满足社会发展的需要，本发明的热轧h型钢的生产方法，制备方法简单，适合工业化生产
