label	text
28	一种涡轮复合内燃机余热利用装置及其控制方法<sep>本发明公开了一种涡轮复合内燃机余热利用装置及其控制方法<sep>包括控制器、蒸汽发生器、电控阀门、依次连接内燃机进气口的压气机和中冷器，所述内燃机排气口依次连接增压涡轮和可变几何动力涡轮的进气口，所述可变几何动力涡轮的输出端依次连接无级变速器、液力偶合器和齿轮对，所述齿轮对的输出端与内燃机曲轴驱动连接；所述可变几何动力涡轮的出气口连接蒸汽发生器进行换热，所述蒸汽发生器的出气口通过电控阀门连接增压涡轮进气口；所述控制器分别与内燃机内的负荷传感器、电控阀门、可变几何动力涡轮和无级变速器电路连接<sep>本发明可以回收更多的排气能量，使涡轮复合内燃机的全工况性能得到显著提升，提高发动机在中高负荷的热效率，降低油耗
28	一种电炉余热锅炉系统<sep>本发明公开了一种电炉余热锅炉系统<sep>包括多段受热面；受热面呈模块化；受热面通过上升管和下降管与汽包组成汽水系统回路<sep>本发明解决电炉废气粉尘沉降效率低下的问题，实现电炉烟气粉尘的高效沉降，同时不影响正常的电炉冶炼生产，实现电炉余热锅炉受热面在线更换，解决了受热面在线更换的难题，更高效地利用了电炉冶炼产生的废气中热量，产生蒸汽用于车间生产、采暖、发电等，实现增益价值
28	亚临界锅炉炉水循环加热系统<sep>本实用新型涉及亚临界锅炉炉水循环加热系统<sep>其包括除氧器、电动给水泵和省煤器，所述除氧器的出水口通过电动给水泵连接省煤器的进水口，所述省煤器的进水口连接锅炉的汽包，所述锅炉的炉底环形联箱的前墙下水包和后墙下水包分别通过第一管道、第二管道连接炉水循环管道，所述炉水循环管道的另一端连接除氧器，所述炉水循环管道上设有炉水循环加热泵<sep>本实用新型能够节省锅炉冷态启动时间，减少因提升炉水温度而多消耗的燃油及厂用电，同时还可以减小锅炉点火启动初期，因燃烧不充分而造成的环境及脱硫脱硝系统污染
28	一种带余热回收功能的加热柜<sep>本实用新型公开了一种带余热回收功能的加热柜<sep>涉及余热回收技术领域，包括外壳，所述外壳的内部设置有冒菜柜，所述冒菜柜的一侧插接有进气管，所述进气管的一端固定连接有抽气机，所述抽气机远离进气管的一侧面固定连接有出气管，所述出气管远离抽气机的一侧面插接有第二导气管<sep>该带余热回收功能的加热柜设置抽气机，进气管和出气管可以对冒菜柜内部的热蒸气进行抽离，抽离冒菜柜内部的热蒸气，然后通过出气管和进气管进入第二导气管的内部，在第二导气管的内部分别进入第一导气管的内部，即可以利用余热对第一空腔内部的水进行加热，利用制作冒菜所产生的余热对水进行加热，可以用来清洗
28	一种间接空冷机组高背压供热系统与调节方法<sep>一种间接空冷机组高背压供热系统与调节方法<sep>所述系统主要包括汽轮机中压缸、汽轮机低压缸、高背压凝汽器、低背压凝汽器、循环水泵、间接空冷塔、热网板式换热器、热网循环水泵、前置热网凝汽器、蒸汽喷射器凝汽器、尖峰加热器、蒸汽喷射器等。利用热网板式换热器对热网回水进行第一级加热，前置热网凝汽器对热网水进行第二级加热，蒸汽喷射器凝汽器对热网回水进行第三级加热，尖峰加热器对热网回水进行第四级加热，整个系统四级加热，实现了能源梯级利用<sep>该技术改造简单造价低，并且在汽轮机本体不需做改造，系统弥补了板式换热器端差较大的缺点，相比传统间接空冷机组高背压供热改造，本发明应用后机组乏汽利用率增加，设备初投资减少
28	一种火力发电厂余热回收装置<sep>本发明公开了一种火力发电厂余热回收装置<sep>包括顶板、固定座、引导管以及安装罩<sep>本发明通过设有的安装罩，使得冷却塔顶端鼓出的湿热空气得以顺利进入到固定座的内部，同时通过在固定座内部设有的电热丝并通过防护网进行保护，使得通入固定座内部的湿热空气得以有效的进行升温气化，并通过引导罩与输送管的导向作用通过风机输送至引导管中进行传输，且通过在引导管中通过固定盒设有的过滤装置能够再次对气化后的湿热空气进行过滤，以达到湿热空气得以有效进行清理的效果，从而使得冷却塔中排出的湿热空气得以实现有效的实现余热回收再利用使得余热能源达到回收再利用的目的，进而有效的弥补了现有技术中的不足。
28	一种用于煤矿压风机余热回收的三相板式换热器<sep>本实用新型涉及一种用于煤矿压风机余热回收的三相板式换热器<sep>包括依次叠加设置的管端板、前端板以及反复叠加设置在所述前端板之后的单相被热介质流通板和双相热源介质流通板，所述单相被热介质流通板上设有被热介质流通通道，所述双相热源介质流通板上分别设有第一热源介质流通通道以及第二热源介质流通通道，所述被热介质流通通道中的介质流向与第一热源介质流通通道和第二热源介质流通通道中的介质流向相逆<sep>本实用新型采用三相换热设计思路，采用二路热源侧即一路压风机油路余热与另一路压缩空气余热分区发生对一路被加热侧的介质进行加热，实现将煤矿压风机的余热全部回收利用，同时减少了压风机空冷器的运行
28	一种锅炉余热利用系统<sep>本发明公布了一种锅炉余热利用系统<sep>它包括水箱主体，所述水箱主体内部设置有一密闭的圆柱形空腔，所述水箱主体上设置有旋转轴，所述旋转轴一端伸入圆柱形空腔内与连接板连接，所述连接板末端与安装板连接，所述旋转轴、连接板和安装板之间连通有流道，所述旋转轴于伸出水箱主体的一端设置有与流道接通的旋转接头，所述安装板上间隔设置有与流道连通的喷头，所述安装板外侧端设置有与圆柱形空腔侧壁接触的清洁刷，所述安装板上于清洁刷长度方向两侧设置有能够升降的挡板；所述水箱主体上端侧壁上沿其轴向设置有长条形孔，所述长条形孔内设置有用于清理清洁刷的掸板<sep>本发明的目的是提供一种锅炉余热利用系统，能够降低余热水箱的维护难度
28	蒸汽发生装置及其控制方法<sep>本发明公开了一种蒸汽发生装置及其控制方法<sep>所述控制方法包括s1：向所述蒸汽发生装置内加入预设水量；s2：加热所述蒸汽发生装置内的水至沸腾，并保持第一预设时间t1；s3:将所述蒸汽发生装置内的当前感测温度记录为参考温度t0,并且根据预设公式或预设表格控制向蒸汽发生装置内供水的供水量为v0；s4：每隔第二预设时间t2,将所述蒸汽发生装置内的当前感测温度记录为实际温度t1，对比所述实际温度t1和所述参考温度t0的大小关系，并根据所述大小关系调整供水量v0以使所述实际温度t1趋于所述参考温度t0<sep>根据本发明实施例的蒸汽发生装置的控制方法的控制步骤简单、控制灵敏度高且控制可靠
28	电加热蒸汽发生器<sep>本发明涉及蒸汽发生器技术领域<sep>具体地说，涉及电加热蒸汽发生器。其包括汽水分离器、给水管和储液管，汽水分离器至少设置有两个，且两个汽水分离器相互平行设置，储液管设置有多个，每个储液管均通过导汽管与汽水分离器相连通，且两个给水管相互平行设置，给水管的一端设置有进水管口，给水管和储液管的一侧通过弯管相连通，给水管和弯管之间安装有给水阀门<sep>该电加热蒸汽发生器中，设置多个单独控制的储液管，当储液管内部的电热管发生故障后，只需停止使用发生故障的储液管，并不会影响其他的储液管正常工作，储能管外套在金属护套管处，提高金属护套管的使用寿命，本产品体积小，发热好，维修方便，费用低，弥补了锅炉市场的不足
28	一种醇基燃料蓄热式燃烧器<sep>本发明涉及一种醇基燃料蓄热式燃烧器<sep>属于燃烧设备技术领域，解决了现有工业燃烧器不能采用醇基燃料、燃烧温度低、雾化不充分、燃烧不彻底以及易积碳堵塞管道的问题。该燃烧器包括烧嘴砖组件和蓄热室组件，蓄热室组件的顶部设有蓄热式盖板组件，烧嘴砖组件通过连接组件与蓄热室组件连接；烧嘴砖组件设有醇基燃料喷枪和点火烧嘴，醇基燃料喷枪设有两个接口，并分别与醇基燃料输送管道和压缩空气输送管道连接<sep>本发明能够广泛应用于工业窑炉领域，具有燃烧温度高、燃烧更彻底的优点
28	一种利用贫气/可燃气旋流混合燃烧的低氮燃烧器<sep>本发明公开了一种利用贫气/可燃气旋流混合燃烧的低氮燃烧器<sep>属于热能与动力工程技术领域，包括中心管，其外围依次套设可燃气套筒和空气套筒，中心管一端封闭，中心管和可燃气套筒之间通过肋片导板连通，中心管封闭的一端，对应可燃气套筒和空气套筒均为敞开口，肋片导板分为2片相互平行的侧面肋片导板和1片底面肋片导板，其中2片侧面肋片导板之间组成贫气出口通道，2片侧面肋片导板与中心管的外侧面有倾斜角<sep>避免燃烧器出口含氧量过高而燃烧剧烈，形成局部高温，通过可燃气和贫气形成的旋流实现回流区卷吸周围的空气从而实现低氧燃烧，抑制热力型no的形成
28	利用天然气管网压力能的多库温冷库系统及其工作方法<sep>本发明涉及一种利用天然气管网压力能的多库温冷库系统及其工作方法<sep>系统中包括膨胀机，膨胀机与发电机同轴相连，膨胀机的出口分别与冻结间换热器、低温冷藏间换热器、冷却间换热器及高温冷藏间换热器的天然气入口连接；冻结间换热器、低温冷藏间换热器、冷却间换热器及高温冷藏间换热器的天然气出口通过管道依次与天然气调压器、第二天然气加热器连接；所述各换热器的冷媒侧分别通过管道依次与冷循环泵、制冷盘管、冷媒罐首尾相连<sep>本发明通过对天然气管网压力能的合理利用实现了冷库系统的节能低耗运行，提高了天然气的利用效率并节省了大量电能，具有巨大的经济效益及生态效益
28	一种冷冻干燥系统<sep>本发明提供的冷冻干燥系统<sep>通过机械式混合工质低温制冷单元(rc)实现物料的超低温速冻，真空冷冻干燥单元(s)实现物料的真空冷冻干燥，在机械式混合工质低温制冷单元(rc)和真空冷冻干燥单元(s)作用下能够加快速冻过程，提升速冻物料品质，减少冻干工艺周期及降低制冷能耗<sep>同时，本发明提供的冷冻干燥系统采用冷热兼蓄模式和冷热兼用模式，并利用工业用电的峰谷电价差，夜间低谷电期间开启低温制冷机，蓄存冷量和压缩热替代电加热提供干燥和解析过程需求的热量，同时利用低谷电，夜间环境温度低，制冷系统运行效率相对较高，实现节能省电。
28	基于母管制的罐式煅烧炉余热高效发电系统<sep>基于母管制的罐式煅烧炉余热高效发电系统包括汽轮机、发电机、除氧器、高压蒸汽母管、低压蒸汽母管、除氧器进水母管、低压给水母管、低压给水泵和至少一套余热发电子系统<sep>各高压过热器的出汽口均通过高压蒸汽母管与汽轮机的主汽口连通，各低压过热器的出汽口均通过低压蒸汽母管与汽轮机的补汽口连通，汽轮机拖动所述发电机发电，在任一套余热发电子系统中：低压锅筒与煅后焦汽化冷却模块之间形成低压汽水循环回路；低压锅筒与低压蒸发器之间形成低压汽水循环回路，高压锅筒与高压蒸发器之间形成高压汽水循环回路。该系统对煅后焦余热进行回收利用，布局紧凑，投资成本低<sep>提升煅烧工艺的资源利用率，减少炭素厂外购电量，降低了炭素厂生产成本
28	一种用于对煤炭地下气化进行监控的系统及方法<sep>本发明公开了一种用于对煤炭地下气化进行监控的系统<sep>通过监测单元监测对煤炭进行地下气化的气化炉的热工参数，将热工参数转换为热工参数信号后通过有线传输的方式发送至发送单元。将热工参数无线信号发送至无线网关。通过无线网关将接收热工参数信号发送至数据运算单元，通过数据运算单元将接收到的热工参数信号进行运算，并将热工参数信号的运算结果发送至操作单元，操作单元根据热工信号的运算结果，向数据运算单元发送控制指令<sep>控制单元在接收控制指令数字量或控制指令模拟量后，并根据控制指令数字量或控制指令模拟量对气化炉进行煤炭气化控制，调节气化剂用量、类别或气化温度，使煤炭稳定进行气化
28	裂解炉cot热电偶及其保护套管<sep>本发明涉及一种裂解炉cot热电偶的保护套管<sep>至少包括：内保护管，所述内保护管的一端设置有连续曲面，所述连续曲面上设置有用于承载热电偶的测温端，当所述内保护管靠近所述测温端的一端插入到所述待测炉管时，所述连续曲面与所述待测炉管配合，使所述待测炉管的内壁形成光滑流道<sep>当所述内保护管靠近测温端的一端插入到待测炉管时，连续曲面与待测炉管配合，从而使待测炉管的内壁形成光滑流道，减小了硫成分的停留空间，防止硫成分黏附在测量端以及内保护管与待测炉管配合的端口上，提高了测量端测量温度的准确性，提高了内保护管安装和拆卸的便利性，从而增强了热电偶抗结焦的能力
28	一种梭式窑余热回收再利用系统<sep>本实用新型提出的一种梭式窑余热回收再利用系统<sep>包括：梭式窑、烟道、换热器、风机和烘干窑，梭式窑包括第三烟气出气口，换热器包括第一烟气进气口、第一烟气出气口、冷空气进气口和热空气出气口，烘干窑包括烘干进气口和烘干出气口，烘干窑底部设有内腔，烘干窑底部设有用于连通内腔的第二烟气进气口和第二烟气出气口，风机和冷空气进气口通过管道连通，热空气出气口和烘干进气口通过管道连通，第三烟气出气口和第一烟气进气口通过烟道连通，第一烟气出气口和第二烟气进气口通过烟道连通<sep>本实用新型进行了两次热交换，可将高温烟气的热量用于烘干，从而有效减少能量的浪费
28	一种天然气制乙炔中真空压缩机的密封方法<sep>本发明公开了一种天然气制乙炔中真空压缩机的密封方法<sep>所述真空压缩机出口的气体在气液分离器内进行分离，经气液分离器分离的液相通过气液分离器液位调节阀进入溶剂缓冲罐，所述溶剂缓冲罐顶部的放空管对空排放，所述溶剂缓冲罐内的溶剂通过泵送入溶剂冷却器进行冷却，冷却后的溶剂一部分进入真空压缩机内部用于气体降温，另一部分送入真空压缩机的机封作为密封介质<sep>本发明充分适应天然气制乙炔装置中真空压缩机的密封，通过将真空压缩机出口气液分离器的液相冷却后，一部分送入真空压缩机的机封作为密封介质，这样既能满足密封要求，又能确保不向溶剂体系中增加脱盐水，从而降低了能耗和物耗，有效降低装置运行成本
28	余热回收利用装置<sep>本发明涉及玻璃瓶子加工领域<sep>尤其涉及余热回收利用装置，包括排烟管和集热管，集热管位于排烟管的内部，排烟管内设有主过滤网，还包括与排烟管连通的烟灰箱、进风口和出风口，烟灰箱位于排烟管的下方，烟灰箱内转动连接有与进风口相对的转动辊，转动辊上设有风叶，转动辊上同轴连接有曲轴，主过滤网远离集热管的一侧滑动连接有清理机构，清理机构与曲轴之间连接有连杆，连杆的两端分别转动连接在清理机构和曲轴上；烟灰箱内设有与出风口相对的次过滤网，次过滤网上的网孔上插有堵针，堵针上连接有可使堵针从次过滤网的网孔上抽出的压板，主过滤网靠近集热管的一侧滑动连接有挡板，挡板可与压板相抵<sep>本方案便于对主过滤网进行清理
28	测量电站锅炉引风机效率的方法<sep>本发明提供了一种测量电站锅炉引风机效率的方法<sep>属于燃煤锅炉节能技术领域，包括以下步骤：组建测量电站锅炉引风机效率的检测平台；获取所述检测平台的采集数据和预存入所述控制装置内的电站锅炉原始数据，所述采集数据为所述各传感器所采集的数据；根据所述采集数据和所述电站锅炉原始数据，依据煤灰的质量平衡，计算得出进入引风机的烟气质量流量；根据所述采集数据、所述电站锅炉原始数据和所述烟气质量流量，计算得出引风机效率<sep>本发明提供的测量电站锅炉引风机效率的方法，旨在解决目前的引风机效率检测方法试验精度低、高空作业多、劳动强度大和试验耗时长的技术问题
28	一种煤矿采煤工作面上隅角瓦斯抽采装置<sep>本发明属于煤矿技术领域<sep>尤其是涉及一种煤矿采煤工作面上隅角瓦斯抽采装置，包括壳体，所述壳体内设有第一空腔和第二空腔，所述第一空腔内设有排气扇，所述双轴电机另一个输出端同轴固定连接有传动轴，所述壳体远离第一开口和第二开口的侧壁上设有两个环形通风口，所述水管一端与喷洒机构固定连接，且水管另一端固定连接有水管接头，所述水管上固定连接有水泵，所述水泵与壳体固定连接，且水泵输入端与传动轴同轴固定连接<sep>优点在于：本发明可以对工作面上隅角瓦斯进行抽采，同时可以对矿洞内进行输送新鲜空气，而且可以喷洒水雾增加湿度，降低瓦斯爆炸的危线，本发明采用一个电机驱动多个功能，具有节约能源的作用
28	一种循环流化床机组的低压缸零出力供热系统<sep>本实用新型公开了一种循环流化床机组的低压缸零出力供热系统<sep>包括中压缸、中低压联通管密封阀、低压缸、低温热网循环水管、冷渣器、热网加热器和热网疏水泵；中低压联通管密封阀设在中压缸出口与低压缸入口之间的中低压连通管上；中压缸的出口还与热网加热器壳侧入口相连，热网疏水泵设于热网加热器壳侧出口处；热网加热器管侧入口连接有低温热网循环水管；冷渣器入口水管通过第一联络管道与低温热网循环水管联络，冷渣器出口水管通过第二联络管道与热网加热器出水管道联络<sep>本实用新型可使循环流化床锅炉冷渣器在机组低压缸零出力运行方式下正常投运，回收锅炉底渣余热，保证机组的节能环保运行以及锅炉使用寿命不受影响
28	一种液体循环式热回收装置<sep>本实用新型公开了一种液体循环式热回收装置<sep>包括第一换热器和第二换热器，第一换热器和第二换热器对应设置在新风筒和回风筒中，第一换热器的两端口通过管路对应与第二换热器的两端口连接形成热回收循环回路，热回收循环回路中设有循环泵，第一换热器和第二换热器均为塑料换热器<sep>其具有结构简单、成本低廉、耐腐蚀性强、换热效率高的优点，且不会因滋生细菌对新风造成污染，尤其适合医院、幼儿园等对新风品质有较高要求的场所使用
28	一种燃烧器高效燃烧方法<sep>本发明涉及燃烧器技术领域<sep>具体的说是一种燃烧器高效燃烧方法，该方法采用焦炉煤气燃烧器，焦炉煤气燃烧器包括箱体、驱动单元、一号混合单元、混合气体喷射器和控制器<sep>该方法一方面，通过过滤板和净化器对焦炉煤气进行过滤净化，消除焦炉煤气中的杂质，从而提高了焦炉煤气的纯净度；另一方面，通过清理块对一号进气管的侧壁进行清理，避免焦炉煤气中的杂质粘附在一号进气管的侧壁上，长时间的累积堵塞一号进气管，影响焦炉煤气向燃烧器的持续输送，从而影响燃烧器的燃烧，进而提高了燃烧器的燃烧效率
28	立式蒸汽发生器u型管倒流状态模拟中的传热管分组方法<sep>本发明涉及立式蒸汽发生器u型管倒流状态模拟中的传热管分组方法<sep>包括如下步骤：s1.采集立式蒸汽发生器u型管参数；s2.计算各类传热管的弯曲半径；s3.计算初始分组的累计平方差e；s4.传热管循环分组；s5.分组累计平方差计算；s6.将步骤s5记录的e和e比较：s7.重复执行步骤s4至步骤s6，直至分组循环终止，此时的即为最终传热管分组<sep>s8.输出步骤s7所得最终传热管分组采用本发明，可实现立式蒸汽发生器u型管倒流状态模拟中的传热管分组的快速计算，以供utsg高精度的建模与仿真提供参考。
28	一种蓄热式余热回收系统<sep>本发明公开一种四通阀及其蓄热式余热回收系统<sep>所述四通阀包括有通风口、风门、摆叶、以及圆柱形阀体，其中，所述摆叶包括有摆叶轴和摆叶门板，摆叶门板与风门门框之间设置有弹簧或/和带弹簧的钢组件，在摆叶门板变换工作位置与风门门框闭合过程中，利用弹簧的弹性变形或带弹簧的钢组件中弹簧的弹性变形吸收摆叶门板的转动能量，使其减速从而防止其与门框的撞击<sep>相较于现有技术，本发明一种耐高温低噪音四通阀及其蓄热式余热回收系统，克服了以前蓄热式余热回收系统噪音大的弱点，且弹簧或/和带弹簧的组件比橡胶垫更耐高温、密封性更好，因而本发明四通阀寿命更长、更好的密封使鼓风机和引风机的电能消耗更低，整个系统更节能更环保
28	一种乏燃料干式贮存模块的冷却装置<sep>本发明提供了一种乏燃料干式贮存模块的冷却装置<sep>乏燃料干式贮存模块包括乏燃料干式贮存厂房，乏燃料干式贮存厂房内设置有若干个钢制贮存容器，钢制贮存容器内设有乏燃料组件；冷却装置包括空冷塔及至少一组冷却组件；空冷塔设于钢制贮存容器上方，且空冷塔的下端和上端分别形成空气入口、空气出口；冷却组件的上端设于空冷塔内，冷却组件的下端与钢制贮存容器连接，冷却组件内形成冷却循环通道，冷却循环通道内设有循环工质。本发明采用分离式热管原理，能够将乏燃料贮存容器的衰变热非能动的导出，排放到外部环境，不需要依赖能动设备，保证了乏燃料干式贮存的安全性<sep>系统具有高度的安全性、简单的结构和易维护特性，适于大范围推广使用
28	高炉制粉喷煤机<sep>本发明高炉制粉喷煤机属于冶金设备的技术领域<sep>所要解决的技术问题为：提供一种高炉制粉喷煤机，结构简单，制造成本低，制粉效率高且节能<sep>采用的技术方案为：研磨箱固定安装在底架上面，研磨台固定在研磨箱内底面中心，研磨台为圆形实体且其边缘设有研磨辊槽，下部嵌装在研磨辊槽内的磨轮中心安装有支杆，支杆的端部与中心轴固定连接，设置在研磨箱下方的辊组电机输出轴通过减速箱与中心轴连接并驱动其匀速缓慢旋转，研磨台上端边缘与研磨箱内壁之间无缝衔接有环板，环板上设有至少一个筛粉区，筛粉区上设有多个筛孔，研磨箱上方安装有原煤仓，且原煤仓的底端出口对应研磨台中心，筛粉区下面设有接粉槽且接粉槽通过管道与煤粉分离器相连通。
28	热回收焦炉高温超高压再热余热锅炉<sep>本发明提供的一种热回收焦炉高温超高压再热余热锅炉<sep>包括：低压蒸发系统、超高压段蒸发系统和再热系统，所述超高压段蒸发系统包括锅体所述锅体内一侧安装有的保护蒸发器，锅体内另一侧装有超高压段蒸发器；其中，位于所述超高压段蒸发器后端的锅体通过第一引出管外接超高压段锅筒；所述超高压段锅筒还通过下降管外接保护蒸发器，而保护蒸发管通过第二引出管连通超高压段锅筒；所述超高压段锅筒还通过下降管外接超高压段蒸发器，而超高压段蒸发器通过第三引出管连通超高压段锅筒<sep>本发明解决了现有的热回收焦炉再热余热锅炉可处理进汽尾气温度较低，尾气压力较低，导致发电效率较低的缺陷
28	加热式制冷多联机<sep>本发明涉及一种加热式制冷多联机<sep>包括依次相连形成制冷剂循环回路的室内换热器、引流装置、室外换热器及节流装置，还包括加热器和热回收器，所述加热器用于对流入室外换热器的制冷剂进行加热，所述热回收器用于利用冷却介质的热量对流入加热器的制冷剂进行预热；加热式制冷多联机采用加热器代替传统多联机的压缩机，实现制冷高效率；同时因加热器无运动部件故无需润滑油，解决了传统多联机回油困难的问题<sep>而且，在加热器前面设置热回收器，实现将冷却介质的热量用于制冷循环系统中作为部分热能动力，解决了传统多联机无法利用冷却介质热量的难题。
